Index, Environment (-), Phenotype, Random Number Generator Seed (-),shootDryWeight (g),rootDryWeight (g),rootDryWeight;fineLaterals (g),rootDryWeight;laterals (g),rootDryWeight;majorAxes (g),rootLength (cm),rootLength;fineLaterals (cm),rootLength;laterals (cm),rootLength;majorAxes (cm),rootSurfaceArea (cm2),rootSurfaceArea;fineLaterals (cm2),rootSurfaceArea;laterals (cm2),rootSurfaceArea;majorAxes (cm2),rootWaterUptake (cm3),potentialTranspiration (cm3),potentialTranspiration (cm),potentialTranspiration_Rate (cm3/day),potentialEvaporation (cm/day),potentialEvaporation_Integral (cm),leafArea (cm2),leafAreaReductionCoefficient (-),photosynthesis (g),plantRespiration (g),shootRespiration (g),rootRespiration (g),rootCarbonCostOfExudates (g),rootCarbonCosts (g),rootPotentialCarbonSinkForGrowth (g),carbonAllocation2Roots (g),shootPotentialCarbonSinkForGrowth (g),carbonAllocation2Shoot (g),leafPotentialCarbonSinkForGrowth (g),carbonAllocation2Leafs (g),stemPotentialCarbonSinkForGrowth (g),carbonAllocation2Stems (g),carbonReserves (g),D90 (cm),RootLengthProfile_00-10 (cm3),RootLengthProfile_10-20 (cm3),RootLengthProfile_20-30 (cm3),RootLengthProfile_30-40 (cm3),RootLengthProfile_40-50 (cm3),RootLengthProfile_50-60 (cm3),RootLengthProfile_60-70 (cm3),RootLengthProfile_70-80 (cm3),RootLengthProfile_80-90 (cm3),RootLengthProfile_90-100 (cm3),RootLengthProfile_100-110 (cm3),RootLengthProfile_110-120 (cm3),RootLengthProfile_120-130 (cm3),RootLengthProfile_130-140 (cm3),RootLengthProfile_140-150 (cm3),RootDryWeightProfile_00-10 (cm3),RootDryWeightProfile_10-20 (cm3),RootDryWeightProfile_20-30 (cm3),RootDryWeightProfile_30-40 (cm3),RootDryWeightProfile_40-50 (cm3),RootDryWeightProfile_50-60 (cm3),RootDryWeightProfile_60-70 (cm3),RootDryWeightProfile_70-80 (cm3),RootDryWeightProfile_80-90 (cm3),RootDryWeightProfile_90-100 (cm3),RootDryWeightProfile_100-110 (cm3),RootDryWeightProfile_110-120 (cm3),RootDryWeightProfile_120-130 (cm3),RootDryWeightProfile_130-140 (cm3),RootDryWeightProfile_140-150 (cm3),RootRespirationProfile_00-10 (cm3),RootRespirationProfile_10-20 (cm3),RootRespirationProfile_20-30 (cm3),RootRespirationProfile_30-40 (cm3),RootRespirationProfile_40-50 (cm3),RootRespirationProfile_50-60 (cm3),RootRespirationProfile_60-70 (cm3),RootRespirationProfile_70-80 (cm3),RootRespirationProfile_80-90 (cm3),RootRespirationProfile_90-100 (cm3),RootRespirationProfile_100-110 (cm3),RootRespirationProfile_110-120 (cm3),RootRespirationProfile_120-130 (cm3),RootRespirationProfile_130-140 (cm3),RootRespirationProfile_140-150 (cm3),RootExudationProfile_00-10 (cm3),RootExudationProfile_10-20 (cm3),RootExudationProfile_20-30 (cm3),RootExudationProfile_30-40 (cm3),RootExudationProfile_40-50 (cm3),RootExudationProfile_50-60 (cm3),RootExudationProfile_60-70 (cm3),RootExudationProfile_70-80 (cm3),RootExudationProfile_80-90 (cm3),RootExudationProfile_90-100 (cm3),RootExudationProfile_100-110 (cm3),RootExudationProfile_110-120 (cm3),RootExudationProfile_120-130 (cm3),RootExudationProfile_130-140 (cm3),RootExudationProfile_140-150 (cm3),RootWaterUptakeProfile_00-10 (cm3),RootWaterUptakeProfile_10-20 (cm3),RootWaterUptakeProfile_20-30 (cm3),RootWaterUptakeProfile_30-40 (cm3),RootWaterUptakeProfile_40-50 (cm3),RootWaterUptakeProfile_50-60 (cm3),RootWaterUptakeProfile_60-70 (cm3),RootWaterUptakeProfile_70-80 (cm3),RootWaterUptakeProfile_80-90 (cm3),RootWaterUptakeProfile_90-100 (cm3),RootWaterUptakeProfile_100-110 (cm3),RootWaterUptakeProfile_110-120 (cm3),RootWaterUptakeProfile_120-130 (cm3),RootWaterUptakeProfile_130-140 (cm3),RootWaterUptakeProfile_140-150 (cm3),totalWaterInColumn (cm3),totalWaterInLayer1 (cm3),totalWaterInLayer2 (cm3),totalWaterInLayer3 (cm3),totalWaterInLayer4 (cm3),totalWaterInLayer5 (cm3),totalWaterInLayer6 (cm3),totalWaterInLayer7 (cm3),totalWaterInLayer8 (cm3),totalWaterInLayer9 (cm3),totalWaterInLayer10 (cm3),totalWaterInLayer11 (cm3),totalWaterInLayer12 (cm3),totalWaterInLayer13 (cm3),totalWaterInLayer14 (cm3),totalWaterInLayer15 (cm3),relativeWaterContentInTopLayer (cm3),bottomBoundaryFlux (cm3),topBoundaryFlux (cm3),totalWaterChangeInColumn (cm3)
5_5_2, Mexico Drought, More Aerenchyma,2,13.86632211,4.30404861,0,1.65906451,0.29619452,16914.1655,0,14045.12325,584.5129363,2591.369912,0,1764.962241,151.182578,4481.410448,4617.435734,0.02159233,203.6774928,0.40731083,24.12387764,2168.743558,0.57176333,22.34636407,9.00589336,7.67579951,1.33009385,1.07604083,1.07603918,1.49192819,1.57445041,6.2247769,6.16447666,2.71762485,2.74467769,3.48646824,3.49515428,3.74902676,-60.3656593,2991.067036,3671.285788,3061.064161,2394.557305,1669.776361,1312.380993,979.0768631,548.3740438,227.5347731,52.67874318,6.36943557,0,0,0,0,1.60227335,0.82346442,0.574595,0.40353525,0.29586978,0.23225858,0.16887036,0.109265,0.06609342,0.02430764,0.00351581,0,0,0,0,0.45704406,0.29272155,0.18875508,0.1327634,0.09223961,0.06780277,0.0470443,0.02798996,0.01722087,0.00607358,0.00072592,0,0,0,0,0.22558826,0.26413809,0.20572076,0.15265346,0.09485112,0.06446807,0.0417334,0.01827424,0.00685209,0.00162064,0.0001652,0,0,0,0,-185.6936307,1385.042783,845.1312978,525.8020405,337.7876417,389.5567425,371.3298243,297.45859,240.5166572,107.9245104,11.86469588,0,0,0,0,44990.50079,2456.032904,2419.030766,2463.155243,2545.28789,2654.182119,2724.105072,2875.84089,2975.464066,3084.183645,3248.919983,3415.85214,3544.968759,3536.644971,3406.75775,3640.074588,0.2426354,-36.20102587,5386.408544,-4008.707131
5_5_3, Mexico Drought, More Aerenchyma,3,14.18319908,4.80294101,0,1.99054975,0.29501064,20548.38799,0,16851.37405,584.319058,3051.860285,0,2117.606117,150.8242603,4509.178522,4695.13579,0.02207871,206.2275503,0.40987268,24.15353928,2216.982653,0.5822567,22.09239493,9.24901523,7.74274077,1.50627446,1.28227988,1.28227793,1.57680272,1.70335876,6.37701075,6.28958435,2.78494757,2.80163008,3.5764776,3.57833985,3.1735136,-60.54457937,3379.351462,4380.48203,3950.863468,2989.820939,2046.249434,1561.705742,1117.169942,691.769021,315.8429995,85.41120996,29.26390671,0.45783293,0,0,0,1.61597968,0.91769531,0.66845216,0.48998109,0.36173456,0.2716169,0.20194047,0.1360098,0.08545567,0.03674984,0.01705175,0.00027379,0,0,0,0.47201821,0.3295831,0.22782736,0.16202496,0.11000086,0.08110359,0.05452673,0.03527401,0.02180836,0.009587,0.00285854,4.60E-06,0,0,0,0.25580514,0.3119777,0.26417734,0.18294153,0.11010025,0.0750631,0.04686883,0.02340213,0.00893779,0.00252132,0.00051746,4.60E-07,0,0,0,-303.2815337,1392.82006,851.1288243,524.9827698,358.9507088,396.4423224,386.4367118,318.2224865,264.5385353,153.0241052,38.69825081,0.01657684,0,0,0,44660.54097,2463.796888,2414.011786,2440.795048,2520.955901,2634.586979,2692.913061,2821.38247,2933.992227,3038.778046,3197.754889,3379.96191,3538.569853,3536.221118,3406.745078,3640.075716,0.24592316,-36.20108828,5423.807692,-4338.666946
5_5_4, Mexico Drought, More Aerenchyma,4,13.6482107,4.66538359,0,1.89420313,0.29066079,19885.14127,0,16035.73362,576.2322763,2940.396446,0,2015.109718,148.6544237,4512.335528,4605.350256,0.02114874,201.5154996,0.40432164,24.16212063,2124.883973,0.56222262,22.17404122,8.99080283,7.52979733,1.4610055,1.25675459,1.25675385,1.54311262,1.67772358,6.12701072,6.05507355,2.67720711,2.70123226,3.43199961,3.44044844,4.10187434,-58.87234117,3238.310879,4405.57386,4162.901969,2784.816196,1840.33182,1502.738612,1077.769316,578.9132223,218.0861087,58.57396791,14.1727232,2.95260015,0,0,0,1.63402138,0.90471481,0.67453437,0.4586117,0.3107685,0.2604166,0.1984523,0.12160141,0.06601698,0.02625515,0.00822474,0.00176566,0,0,0,0.47030763,0.32575864,0.22944475,0.15038324,0.09782348,0.07746237,0.05401055,0.03074663,0.01710479,0.00664679,0.00151141,0.00013116,0,0,0,0.24406183,0.31622858,0.28178239,0.16995355,0.1002655,0.07249233,0.04470362,0.01895458,0.00628925,0.00176608,0.00027201,1.69E-05,0,0,0,-150.2043023,1239.695238,786.0341129,496.0584745,343.1068545,408.9016611,432.1663411,373.169748,281.7072412,114.6440762,18.88156736,1.64820577,0,0,0,44721.85211,2449.026782,2417.045539,2438.028664,2543.461336,2662.220183,2701.479667,2813.563286,2909.428967,3038.653053,3223.609719,3401.598468,3540.388141,3536.497521,3406.772628,3640.078157,0.24165665,-36.20106817,5365.229968,-4277.355806
5_6_2, Mexico Drought, Few + Steep N,2,11.67570897,3.98696424,0,1.92164052,0.2401397,24186.76355,0,16268.00996,490.2438775,3090.60763,0,2044.298423,124.3720915,3790.89136,3861.435539,0.01872256,189.8542064,0.38493741,24.27635212,1885.339347,0.51011486,18.4254155,8.45321948,6.73327691,1.71994257,1.51244902,1.51244686,1.01558287,1.09573525,5.44051339,5.07936417,2.35934611,2.28463895,3.04336427,2.89771953,2.00127911,-73.6859754,2524.961262,4084.768394,4230.467496,3814.823674,2998.120267,1866.8352,1494.62366,1114.21244,839.1497825,573.7225873,394.638959,192.4364084,52.31508228,5.68834054,0,0.86380949,0.61232072,0.57138143,0.49518162,0.3871181,0.26566385,0.2281392,0.17165324,0.14124467,0.10553077,0.07325383,0.04973125,0.01890189,0.00303418,0,0.34395644,0.31390279,0.27683929,0.23030372,0.16729759,0.11280675,0.08578426,0.06426829,0.0500774,0.03289226,0.02285604,0.01295164,0.00538464,0.00094714,0,0.18161969,0.29717309,0.29124225,0.24912606,0.181996,0.10449389,0.07445659,0.05282243,0.0371989,0.02213065,0.01342569,0.00508215,0.00151475,0.00021249,0,101.1651637,767.944927,597.8351681,390.9017114,196.1169577,328.7183105,363.5868711,285.3299157,220.4355115,145.5072333,107.2405305,79.36382803,38.8076599,10.68011146,0,45256.97057,2631.228221,2663.880235,2659.094796,2664.756635,2718.845039,2764.099353,2860.740476,2940.595399,3018.625134,3138.994658,3275.62662,3424.97383,3476.201138,3384.510118,3634.798922,0.28489247,-36.1606955,4751.749618,-3742.237344
5_6_3, Mexico Drought, Few + Steep N,3,11.14577551,2.8713729,0,1.25026484,0.20312011,13173.00258,0,10584.35267,414.2475201,1903.79088,0,1330.068984,105.0760436,3568.178216,3678.694688,0.0182469,183.5865772,0.39317225,24.53109767,1835.643088,0.49930451,17.33973774,7.72517782,6.51290246,1.21227537,0.85169435,0.85169218,0.86796416,0.84903138,5.58382051,4.86738486,2.39380157,2.16815882,3.12473263,2.74932297,2.92715836,-69.16403954,1656.703783,2618.207963,2309.030781,1682.641728,1319.137805,1191.738233,951.9508994,667.5712448,416.1742691,231.5088512,96.02776745,27.34337313,4.96588743,0,0,0.77283666,0.49725882,0.41530645,0.30755278,0.23173991,0.20135699,0.15693573,0.11272611,0.07637902,0.04947237,0.03121074,0.01562773,0.00296961,0,0,0.2970963,0.25466829,0.200116,0.13733343,0.09765424,0.07955979,0.05634291,0.03844237,0.02300156,0.01482711,0.00948518,0.00374153,0.00026235,0,0,0.12423982,0.20183317,0.16882225,0.11361007,0.08121634,0.06519612,0.04544648,0.02754032,0.01397052,0.00642945,0.00266674,0.00071456,3.67E-05,0,0,165.7206936,758.3822069,590.3411132,398.6973211,283.509432,321.6000589,278.7557223,211.0925341,167.412774,121.0049912,97.44135102,36.96297597,2.01587506,0,0,46153.09055,2667.936784,2690.425439,2686.002763,2700.698482,2753.243237,2829.941769,2985.360293,3075.961766,3143.830528,3226.138693,3335.429234,3489.468658,3523.232398,3405.443698,3639.976813,0.29035104,-36.20062058,4442.973144,-2846.117363
5_6_4, Mexico Drought, Few + Steep N,4,10.62482356,2.96991257,0,1.30142558,0.20525028,14029.33439,0,11017.4635,419.1595719,1998.845271,0,1384.495295,106.248877,3624.130823,3670.612483,0.01731493,178.6501104,0.38544908,24.52239772,1743.484747,0.47925746,17.5620799,7.56514341,6.30349234,1.26165107,0.90532818,0.90532756,0.87803017,0.92504297,5.2487345,4.6437126,2.25957931,2.0837277,2.93189694,2.63365088,3.55834051,-66.86818789,1808.033707,2823.341967,2557.351158,1958.674123,1427.264314,1215.801959,938.6010082,624.2566172,400.9561938,208.164692,60.94708892,5.94155674,0,0,0,0.77446771,0.53494947,0.43848692,0.34338205,0.24145974,0.20539903,0.16510778,0.11430589,0.07969331,0.0452856,0.02454016,0.00283492,0,0,0,0.30334448,0.2722721,0.21099704,0.15022301,0.10201421,0.08127286,0.05906243,0.03790709,0.02337689,0.01322452,0.00736677,0.00084288,0,0,0,0.13565104,0.21547515,0.18301891,0.12636356,0.08505551,0.06616122,0.04521233,0.0260765,0.01424773,0.00586947,0.00201563,0.00021111,0,0,0,86.34993944,696.2933277,602.4959858,451.2575463,273.096303,305.7102298,335.9478583,275.0292958,199.4173858,145.6379456,103.1242452,12.64169492,0,0,0,45808.09412,2638.309774,2664.043483,2656.84173,2669.702585,2738.518387,2793.240696,2915.823604,3009.229944,3095.490693,3202.971022,3335.891884,3511.456123,3530.608268,3405.960172,3640.005759,0.2848715,-36.20068575,4464.775855,-3191.113795
5_7_1, Mexico Drought, Few N + Low LRBD,1,16.22361906,4.70054902,0,1.64048026,0.2747878,25763.16804,0,13887.79478,561.0458346,3260.670128,0,1745.191762,142.3943867,4608.524827,4575.018069,0.02563458,218.6799382,0.4441871,24.55212819,2565.289218,0.65802327,20.38794225,9.6412869,7.77618219,1.86510471,1.44505004,1.44504845,0.96509652,0.97666769,7.91706674,7.07461334,3.34392474,3.12077549,4.49875777,4.08006591,1.00009271,-86.92418518,2782.267553,4624.109958,4270.306692,3621.204161,2408.702644,1716.6409,1491.503023,1129.716805,946.3484297,823.0386921,795.8186598,590.0540365,334.9693304,145.900206,82.58694696,1.23788393,0.74979998,0.54569471,0.4622815,0.3419289,0.26759193,0.23232478,0.19019964,0.14493374,0.13170881,0.12772124,0.10272458,0.0748838,0.04828186,0.04258962,0.46111326,0.32546745,0.2534998,0.20695902,0.14646823,0.10793936,0.08704446,0.0678421,0.05128954,0.04535787,0.04024126,0.0302556,0.02035436,0.0124072,0.00937257,0.1839822,0.29321731,0.26400244,0.22012595,0.14195163,0.09085283,0.07069038,0.05158651,0.03855344,0.03129011,0.02684989,0.01766119,0.00888901,0.00361929,0.00184216,126.4625666,1060.054769,608.0123605,341.7356184,231.9170797,440.2274537,439.7702996,341.4655796,220.5611191,152.8818263,109.6276335,90.4537657,79.84658177,77.96387481,78.92462492,44539.95173,2543.592882,2513.329369,2543.439479,2583.81431,2693.181947,2747.204984,2874.08672,2962.735762,3056.628063,3142.343915,3249.888164,3393.747828,3408.850694,3297.488015,3529.619596,0.2681114,-35.19981195,4646.922069,-4459.256189
5_7_2, Mexico Drought, Few N + Low LRBD,2,15.2888144,4.25424613,0,1.50956441,0.27370342,23728.81944,0,12779.50205,559.2103738,2994.811125,0,1605.91959,141.8742021,4600.712247,4361.112251,0.02478878,216.2743798,0.43475671,24.3600702,2482.840239,0.64008828,19.61611646,9.64733365,7.87846707,1.76886657,1.41887355,1.41887224,0.91413784,0.87979711,7.95313896,6.60201312,3.32965626,2.92394487,4.50644302,3.78954107,1.1326072,-82.07702924,2894.472563,4495.414656,4408.596925,3023.870234,2098.199465,1567.709329,1306.386423,924.593311,714.8532445,708.3163864,551.5059138,547.9421356,313.7368118,115.2060232,56.45175594,1.1872598,0.6520781,0.55527516,0.41687714,0.29843252,0.229615,0.20604751,0.15574181,0.12180839,0.11545465,0.09175922,0.09158446,0.06309475,0.03981838,0.02921446,0.44829295,0.32393901,0.2607474,0.18767424,0.13028123,0.09778957,0.08114235,0.05890412,0.04557941,0.03894089,0.03102645,0.02803373,0.01850365,0.01187125,0.00654496,0.20026066,0.30297716,0.28447305,0.19006287,0.12770466,0.08973464,0.0680868,0.04473391,0.03212263,0.02767414,0.01965579,0.0174473,0.00916159,0.00347198,0.00133651,318.4783698,873.2377891,535.9545459,381.4995317,215.6522711,363.9309602,431.9311338,372.2912677,269.5193533,156.9558216,100.9696717,75.08879131,72.73037549,86.98235663,70.74625492,44431.66256,2517.254375,2496.896447,2538.01593,2591.592317,2693.76029,2767.231257,2870.137313,2931.720429,3015.898933,3126.73844,3260.709831,3392.228992,3404.404598,3287.772796,3537.300617,0.26413127,-35.15024975,4787.31131,-4567.545353
5_7_3, Mexico Drought, Few N + Low LRBD,3,14.58500566,4.2228126,0,1.43786277,0.26472866,21703.84597,0,12172.49828,542.0569489,2827.810075,0,1529.641247,137.3431564,4352.214522,4183.708446,0.02330984,208.4198759,0.42940451,24.49614293,2335.920431,0.60812905,19.1812426,9.12913038,7.40325205,1.72587833,1.30027813,1.3002766,0.89650191,0.92456232,7.31963049,6.35795394,3.08310446,2.81033969,4.14379112,3.65046463,1.64875092,-82.83380628,2474.59604,4035.860627,3860.973328,2989.458591,2001.087882,1541.800471,1075.723634,905.819039,713.9980392,669.0732796,599.4645173,494.7076782,217.2974436,97.5409319,26.4444679,1.18756947,0.64677271,0.51526767,0.41851383,0.31146433,0.24928019,0.18885881,0.1602518,0.1324069,0.11956836,0.09927265,0.08499332,0.05429551,0.04010301,0.01419404,0.44503489,0.30993394,0.24262407,0.18872658,0.13376583,0.10191999,0.07292819,0.05931698,0.04824217,0.03930821,0.03096287,0.02506366,0.01561909,0.00969414,0.00324241,0.17455164,0.28188762,0.24841249,0.1873931,0.12186713,0.08912826,0.05400424,0.04170533,0.03166435,0.02539439,0.02013709,0.01467595,0.00629495,0.00254895,0.00067156,57.15022179,728.2747112,600.2448888,412.6055174,223.718771,449.6994298,482.3526059,364.0166637,253.9424117,159.062772,103.9219748,82.6556247,75.45709842,79.79096952,37.48279032,44329.47,2555.141484,2522.008909,2521.061268,2564.874844,2654.297518,2690.185201,2823.6883,2920.020455,3009.105196,3124.887037,3254.936008,3394.773605,3411.348038,3303.863966,3579.278171,0.26930687,-35.60718194,4642.442677,-4669.737918
5_7_4, Mexico Drought, Few N + Low LRBD,4,14.32098512,3.87332051,0,1.32478198,0.25930789,19534.11356,0,11215.19154,531.2010435,2579.301539,0,1409.342534,134.5492816,4352.146249,4171.022395,0.02261096,205.199825,0.42479035,24.53857646,2266.920039,0.5931195,18.8818269,8.92015221,7.28204772,1.63810449,1.26032907,1.26032875,0.87434202,0.90960075,7.03200029,6.26610597,2.98474078,2.77146946,3.97570156,3.59599169,1.52781824,-80.82699625,2341.347664,3984.248355,3636.814799,2524.152601,1666.72921,1275.188563,961.0391849,796.6015916,680.4820955,576.9569696,525.442721,331.3519736,145.0056529,56.33777884,32.41439565,1.10384346,0.60590462,0.49062692,0.37363521,0.28382507,0.22627877,0.17155585,0.14430339,0.11631164,0.10772289,0.09649019,0.07360657,0.0416735,0.0219349,0.01560754,0.42053864,0.30718491,0.24046946,0.17523105,0.12451258,0.09131511,0.06843085,0.05535841,0.04507033,0.03730878,0.03078831,0.02063935,0.01189606,0.0061712,0.00361591,0.17604049,0.30274506,0.26019649,0.16875831,0.10274309,0.07121145,0.05017037,0.03910665,0.03131184,0.02343402,0.01822689,0.00995176,0.00414164,0.00162755,0.00071767,215.6512982,889.9209715,477.698279,418.1221529,313.4667214,424.9404538,410.7956311,315.4006336,232.3711484,155.4589937,96.56100326,62.22167614,60.11904591,57.61589618,38.28848646,44625.49935,2529.495464,2493.474084,2525.765275,2588.786812,2678.566638,2750.618157,2896.051752,2975.259697,3037.53922,3134.554679,3259.789245,3409.290776,3435.289373,3331.035722,3579.98245,0.26566794,-35.41183354,4594.335442,-4373.708572
5_8_0, Mexico Drought, Few N + High A,0,13.61474544,3.42834323,0,1.55402518,0.21573496,16973.1729,0,13155.89301,438.4472958,2364.918718,0,1653.218273,111.4552756,4049.391343,4013.852429,0.02172903,203.6419499,0.4104203,24.47371399,2181.741626,0.57459078,18.88301506,8.3523577,7.27744473,1.07491297,0.99558774,0.99558681,0.9641726,0.979603,6.47223405,5.96920206,2.75692886,2.64049235,3.64321095,3.39796089,2.0561088,-68.66005448,2472.993242,3407.419013,2872.573576,2391.281775,1678.628084,1276.068286,1072.123126,814.4220328,532.3439063,308.6641133,121.9406278,22.5904974,2.12462553,0,0,0.98327279,0.59833779,0.4733394,0.3805503,0.27904663,0.2041988,0.17579127,0.12583692,0.09344675,0.06738051,0.03582222,0.01018658,0.00113328,0,0,0.29930032,0.21361849,0.16023873,0.12354426,0.08383004,0.06146197,0.04772725,0.03384865,0.02459474,0.01652164,0.00739049,0.002848,0.00027073,0,0,0.17477367,0.23041283,0.18478258,0.14333833,0.09114388,0.06229885,0.04723286,0.03055601,0.01810052,0.00926924,0.0029165,0.00073594,6.17E-05,0,0,287.4126056,917.4814298,611.045873,364.0892564,246.8334789,329.7502047,354.0752042,275.264254,231.0390304,178.2640833,83.21728292,37.57694066,4.06998684,0,0,45311.72578,2533.025553,2519.582606,2553.197815,2607.112784,2700.780313,2788.334148,2929.056715,3015.450545,3080.029039,3181.272014,3336.592279,3499.147435,3523.447432,3404.812947,3639.884159,0.26437792,-36.20050423,4708.130139,-3687.482133
5_8_1, Mexico Drought, Few N + High A,1,12.27282017,3.0968409,0,1.39382981,0.20943302,14736.78087,0,11799.72897,425.2387278,2103.380846,0,1482.797674,108.1390613,4090.321335,3980.764063,0.01985046,192.2958975,0.40397337,24.48445841,1994.517929,0.5338643,18.29925246,7.85070259,6.86743887,0.98326372,0.90412994,0.90412815,0.93550085,0.91679431,6.06375195,5.36406664,2.59920025,2.38348762,3.4023312,3.04393547,2.83592997,-65.56920763,2172.513664,2963.933451,2736.619186,1978.929493,1441.883766,1198.761108,963.1835244,617.50742,409.411751,196.1847693,50.38601414,7.46672469,0,0,0,0.87143381,0.56216255,0.46643209,0.3445307,0.23771958,0.20174958,0.15314018,0.10882413,0.07561125,0.04578899,0.02512937,0.00431867,0,0,0,0.26921772,0.20278028,0.15982922,0.108277,0.07549017,0.05859836,0.0438956,0.02859544,0.01791813,0.01155607,0.00676394,0.00061075,0,0,0,0.16546067,0.21241253,0.17834237,0.12023056,0.08175121,0.06104234,0.04190042,0.02350126,0.01265824,0.00505033,0.0016997,0.00011122,0,0,0,200.6150193,925.6483131,602.5298338,383.4636616,284.2689597,361.4316947,383.774181,307.2070585,200.6870714,152.2164145,100.8788448,9.09909797,0,0,0,45194.03551,2509.666527,2475.201297,2508.057331,2575.054832,2682.83758,2761.994746,2912.051401,3010.137172,3107.783529,3210.632895,3343.459598,3517.725195,3532.956927,3406.416318,3640.060156,0.25788886,-36.20082187,4700.827297,-3805.17241
5_8_2, Mexico Drought, Few N + High A,2,12.32810066,3.39460179,0,1.60860143,0.21636426,17762.16154,0,13617.91853,440.0350643,2434.110253,0,1711.278113,111.8173622,4303.669117,4047.278403,0.01985968,192.6834549,0.40293468,24.47429173,1995.673852,0.53411575,18.88417447,7.89297028,6.81372487,1.07924541,1.062694,1.06269181,0.95089833,0.97072964,5.99135035,5.38408582,2.58369264,2.40407356,3.36461951,3.0762472,3.32760123,-66.87337728,2453.142021,3613.6652,3226.288379,2524.145572,1755.056229,1378.799066,1093.904139,832.5577131,532.9299539,264.1105172,70.34253477,17.22021671,0,0,0,0.93126181,0.60109001,0.49616809,0.3742511,0.26442442,0.21667975,0.18177556,0.13444176,0.09469594,0.06089888,0.03002598,0.00888849,0,0,0,0.28880747,0.21610908,0.16926358,0.12230152,0.08320469,0.06608168,0.05018356,0.03611872,0.02352462,0.01411604,0.00817254,0.00164038,0,0,0,0.18160398,0.24813973,0.20982665,0.15288278,0.09552206,0.06892224,0.04730614,0.03182314,0.01724504,0.00683933,0.00223683,0.00038528,0,0,0,400.0604907,965.0671599,582.3116528,418.5152166,259.7631006,335.4538447,369.3213314,292.9844518,222.3173207,132.3472373,78.35084256,21.54808977,0,0,0,45285.46476,2535.256858,2514.708149,2543.742071,2584.395747,2700.792261,2779.328616,2904.190912,2990.671106,3084.821918,3209.822171,3349.215526,3510.602133,3531.653705,3406.223836,3640.039755,0.26463586,-36.20097769,4735.855468,-3713.743155
5_8_3, Mexico Drought, Few N + High A,3,13.70088588,3.25718058,0,1.43009864,0.20256727,15150.08391,0,12106.76959,412.5391954,2166.177469,0,1521.381537,104.721533,4123.625469,4180.224853,0.02176956,201.6156394,0.41785808,24.61378172,2184.102293,0.57510429,19.02106044,8.19792645,7.18321463,1.01471182,0.90479837,0.90479623,0.96720719,0.99750877,6.60828363,6.01998369,2.8150911,2.660598,3.72321765,3.43505505,2.15807966,-66.21450911,2362.328274,3157.379335,2628.414043,1934.398567,1469.694038,1245.347425,1036.863265,706.2896113,401.1108581,171.2550332,35.01094377,1.99251455,0,0,0,1.00590825,0.5759999,0.45796594,0.33770145,0.24379694,0.20227072,0.16565111,0.11885964,0.07934295,0.05118214,0.01743873,0.00106281,0,0,0,0.30336092,0.20596771,0.15525046,0.10585129,0.07475402,0.0588872,0.04494559,0.03025539,0.01978678,0.01199315,0.00366559,0.000256,0,0,0,0.17435555,0.22061102,0.17323244,0.11404295,0.07977523,0.05963789,0.04142542,0.02437056,0.01187503,0.00450412,0.00094316,5.62E-05,0,0,0,218.454678,873.8104685,654.0576287,443.9030515,263.0535434,358.8953441,384.780441,317.1345126,253.6191421,163.6590575,60.85097399,4.23863359,0,0,0,45430.52824,2548.622164,2537.268598,2544.602711,2605.032612,2713.259776,2782.584489,2913.180615,2998.587768,3087.306987,3209.025586,3375.054717,3533.956609,3535.307442,3406.661304,3640.076868,0.26591549,-36.20082859,4577.876918,-3568.679674
5_8_4, Mexico Drought, Few N + High A,4,12.86411284,3.33475405,0,1.48717554,0.20426189,16001.60568,0,12589.96484,416.5732843,2261.920792,0,1582.101642,105.6692147,4048.255934,4000.81477,0.02067325,196.071057,0.41097696,24.57512795,2075.610389,0.55150422,18.06317024,8.02938738,6.98251153,1.04687585,0.95902686,0.95902626,0.96160054,0.93865933,6.32797118,5.6263679,2.70080452,2.49518251,3.55772853,3.20264656,2.12229082,-68.16061201,2263.86004,3369.075708,2839.748606,1950.519034,1514.414325,1239.219941,1196.607362,801.6357446,506.9933578,206.4836796,76.9748841,23.78938518,10.2379247,2.04568861,0,0.96355086,0.58403065,0.47344629,0.34140334,0.26008063,0.20494182,0.185426,0.13024838,0.09459884,0.05214514,0.02807831,0.00951621,0.00606425,0.00122333,0,0.29281934,0.20988262,0.16185149,0.11021814,0.07928385,0.06094325,0.05182762,0.03463326,0.02235149,0.01262967,0.00739212,0.00201867,0.00123707,7.32E-05,0,0.16407544,0.23806281,0.18644239,0.1191693,0.08572963,0.0630782,0.04988085,0.02939868,0.01518091,0.00523887,0.00212121,0.0004555,0.00021929,8.89E-06,0,278.4842445,895.0166163,536.2475746,376.8809038,252.5017902,328.4562606,379.3251021,328.3912475,258.9633077,163.9605831,97.58994768,7.60032738,9.36013615,0.61174963,0,45274.01848,2546.941428,2529.487514,2575.898548,2621.346228,2700.401131,2771.399806,2890.213336,2976.030937,3063.406151,3187.621404,3338.611855,3508.451046,3521.340772,3403.020743,3639.847586,0.26597383,-36.20055338,4578.360504,-3725.189434
